path,SkimSeek_ID,ProjectID,IID,NewID
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210001-44826492.vcf.gz,210001-44826492,ThermoWesSSK,210001,ThermoWesSSK_210001
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210004-44826494.vcf.gz,210004-44826494,ThermoWesSSK,210004,ThermoWesSSK_210004
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210005-44826495.vcf.gz,210005-44826495,ThermoWesSSK,210005,ThermoWesSSK_210005
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210006-44826496.vcf.gz,210006-44826496,ThermoWesSSK,210006,ThermoWesSSK_210006
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210007-44826497.vcf.gz,210007-44826497,ThermoWesSSK,210007,ThermoWesSSK_210007
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210009-44826499.vcf.gz,210009-44826499,ThermoWesSSK,210009,ThermoWesSSK_210009
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210011-44826500.vcf.gz,210011-44826500,ThermoWesSSK,210011,ThermoWesSSK_210011
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210012-44826501.vcf.gz,210012-44826501,ThermoWesSSK,210012,ThermoWesSSK_210012
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210014-44826502.vcf.gz,210014-44826502,ThermoWesSSK,210014,ThermoWesSSK_210014
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210015-44826503.vcf.gz,210015-44826503,ThermoWesSSK,210015,ThermoWesSSK_210015
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210016-44826504.vcf.gz,210016-44826504,ThermoWesSSK,210016,ThermoWesSSK_210016
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210018-44826505.vcf.gz,210018-44826505,ThermoWesSSK,210018,ThermoWesSSK_210018
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210020-44826507.vcf.gz,210020-44826507,ThermoWesSSK,210020,ThermoWesSSK_210020
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210021-44826508.vcf.gz,210021-44826508,ThermoWesSSK,210021,ThermoWesSSK_210021
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210022-44826509.vcf.gz,210022-44826509,ThermoWesSSK,210022,ThermoWesSSK_210022
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210023-44826510.vcf.gz,210023-44826510,ThermoWesSSK,210023,ThermoWesSSK_210023
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210026-44826511.vcf.gz,210026-44826511,ThermoWesSSK,210026,ThermoWesSSK_210026
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210027-44826512.vcf.gz,210027-44826512,ThermoWesSSK,210027,ThermoWesSSK_210027
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210028-44826513.vcf.gz,210028-44826513,ThermoWesSSK,210028,ThermoWesSSK_210028
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210029-44826514.vcf.gz,210029-44826514,ThermoWesSSK,210029,ThermoWesSSK_210029
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210030-44826515.vcf.gz,210030-44826515,ThermoWesSSK,210030,ThermoWesSSK_210030
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210032-44826517.vcf.gz,210032-44826517,ThermoWesSSK,210032,ThermoWesSSK_210032
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210033-44826518.vcf.gz,210033-44826518,ThermoWesSSK,210033,ThermoWesSSK_210033
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210034-44826519.vcf.gz,210034-44826519,ThermoWesSSK,210034,ThermoWesSSK_210034
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210035-44826520.vcf.gz,210035-44826520,ThermoWesSSK,210035,ThermoWesSSK_210035
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210037-44826522.vcf.gz,210037-44826522,ThermoWesSSK,210037,ThermoWesSSK_210037
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210038-44826523.vcf.gz,210038-44826523,ThermoWesSSK,210038,ThermoWesSSK_210038
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210039-44826524.vcf.gz,210039-44826524,ThermoWesSSK,210039,ThermoWesSSK_210039
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210041-44826526.vcf.gz,210041-44826526,ThermoWesSSK,210041,ThermoWesSSK_210041
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210042-44826527.vcf.gz,210042-44826527,ThermoWesSSK,210042,ThermoWesSSK_210042
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210044-44826529.vcf.gz,210044-44826529,ThermoWesSSK,210044,ThermoWesSSK_210044
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210045-44826530.vcf.gz,210045-44826530,ThermoWesSSK,210045,ThermoWesSSK_210045
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210046-44826531.vcf.gz,210046-44826531,ThermoWesSSK,210046,ThermoWesSSK_210046
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210047-44826532.vcf.gz,210047-44826532,ThermoWesSSK,210047,ThermoWesSSK_210047
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210048-44826533.vcf.gz,210048-44826533,ThermoWesSSK,210048,ThermoWesSSK_210048
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210051-44826536.vcf.gz,210051-44826536,ThermoWesSSK,210051,ThermoWesSSK_210051
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210054-44826538.vcf.gz,210054-44826538,ThermoWesSSK,210054,ThermoWesSSK_210054
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210055-44826539.vcf.gz,210055-44826539,ThermoWesSSK,210055,ThermoWesSSK_210055
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210056-44826540.vcf.gz,210056-44826540,ThermoWesSSK,210056,ThermoWesSSK_210056
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210058-44826541.vcf.gz,210058-44826541,ThermoWesSSK,210058,ThermoWesSSK_210058
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210062-44826545.vcf.gz,210062-44826545,ThermoWesSSK,210062,ThermoWesSSK_210062
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210067-44826550.vcf.gz,210067-44826550,ThermoWesSSK,210067,ThermoWesSSK_210067
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210070-44826553.vcf.gz,210070-44826553,ThermoWesSSK,210070,ThermoWesSSK_210070
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210072-44826555.vcf.gz,210072-44826555,ThermoWesSSK,210072,ThermoWesSSK_210072
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210082-44826563.vcf.gz,210082-44826563,ThermoWesSSK,210082,ThermoWesSSK_210082
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210084-44826565.vcf.gz,210084-44826565,ThermoWesSSK,210084,ThermoWesSSK_210084
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210085-44826566.vcf.gz,210085-44826566,ThermoWesSSK,210085,ThermoWesSSK_210085
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210090-44826570.vcf.gz,210090-44826570,ThermoWesSSK,210090,ThermoWesSSK_210090
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210096-44826576.vcf.gz,210096-44826576,ThermoWesSSK,210096,ThermoWesSSK_210096
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210102-44826582.vcf.gz,210102-44826582,ThermoWesSSK,210102,ThermoWesSSK_210102
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210106-44826585.vcf.gz,210106-44826585,ThermoWesSSK,210106,ThermoWesSSK_210106
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210120-44826594.vcf.gz,210120-44826594,ThermoWesSSK,210120,ThermoWesSSK_210120
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210121-44826595.vcf.gz,210121-44826595,ThermoWesSSK,210121,ThermoWesSSK_210121
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210127-44826601.vcf.gz,210127-44826601,ThermoWesSSK,210127,ThermoWesSSK_210127
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210128-44826602.vcf.gz,210128-44826602,ThermoWesSSK,210128,ThermoWesSSK_210128
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210132-44826606.vcf.gz,210132-44826606,ThermoWesSSK,210132,ThermoWesSSK_210132
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210133-44826607.vcf.gz,210133-44826607,ThermoWesSSK,210133,ThermoWesSSK_210133
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210134-44826608.vcf.gz,210134-44826608,ThermoWesSSK,210134,ThermoWesSSK_210134
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210135-44826609.vcf.gz,210135-44826609,ThermoWesSSK,210135,ThermoWesSSK_210135
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210137-44826611.vcf.gz,210137-44826611,ThermoWesSSK,210137,ThermoWesSSK_210137
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210140-44826613.vcf.gz,210140-44826613,ThermoWesSSK,210140,ThermoWesSSK_210140
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210141-44826614.vcf.gz,210141-44826614,ThermoWesSSK,210141,ThermoWesSSK_210141
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210142-44826615.vcf.gz,210142-44826615,ThermoWesSSK,210142,ThermoWesSSK_210142
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210143-44826616.vcf.gz,210143-44826616,ThermoWesSSK,210143,ThermoWesSSK_210143
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210144-44826617.vcf.gz,210144-44826617,ThermoWesSSK,210144,ThermoWesSSK_210144
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210145-44826618.vcf.gz,210145-44826618,ThermoWesSSK,210145,ThermoWesSSK_210145
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210146-44826619.vcf.gz,210146-44826619,ThermoWesSSK,210146,ThermoWesSSK_210146
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//210148-44826621.vcf.gz,210148-44826621,ThermoWesSSK,210148,ThermoWesSSK_210148
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230623-44957795.vcf.gz,2230623-44957795,MAB_BRASSK,2230623,MAB_BRASSK_2230623
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230627-44957796.vcf.gz,2230627-44957796,MAB_BRASSK,2230627,MAB_BRASSK_2230627
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230630-44957797.vcf.gz,2230630-44957797,MAB_BRASSK,2230630,MAB_BRASSK_2230630
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230632-44957798.vcf.gz,2230632-44957798,MAB_BRASSK,2230632,MAB_BRASSK_2230632
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230634-44957799.vcf.gz,2230634-44957799,MAB_BRASSK,2230634,MAB_BRASSK_2230634
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230635-44957800.vcf.gz,2230635-44957800,MAB_BRASSK,2230635,MAB_BRASSK_2230635
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230638-44957801.vcf.gz,2230638-44957801,MAB_BRASSK,2230638,MAB_BRASSK_2230638
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230640-44957803.vcf.gz,2230640-44957803,MAB_BRASSK,2230640,MAB_BRASSK_2230640
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230643-44957804.vcf.gz,2230643-44957804,MAB_BRASSK,2230643,MAB_BRASSK_2230643
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230644-44957805.vcf.gz,2230644-44957805,MAB_BRASSK,2230644,MAB_BRASSK_2230644
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230645-44957806.vcf.gz,2230645-44957806,MAB_BRASSK,2230645,MAB_BRASSK_2230645
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230646-44957807.vcf.gz,2230646-44957807,MAB_BRASSK,2230646,MAB_BRASSK_2230646
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230647-44957808.vcf.gz,2230647-44957808,MAB_BRASSK,2230647,MAB_BRASSK_2230647
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230648-44957809.vcf.gz,2230648-44957809,MAB_BRASSK,2230648,MAB_BRASSK_2230648
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230653-44957811.vcf.gz,2230653-44957811,MAB_BRASSK,2230653,MAB_BRASSK_2230653
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230655-44957813.vcf.gz,2230655-44957813,MAB_BRASSK,2230655,MAB_BRASSK_2230655
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230656-44957814.vcf.gz,2230656-44957814,MAB_BRASSK,2230656,MAB_BRASSK_2230656
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230665-44957815.vcf.gz,2230665-44957815,MAB_BRASSK,2230665,MAB_BRASSK_2230665
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230667-44957816.vcf.gz,2230667-44957816,MAB_BRASSK,2230667,MAB_BRASSK_2230667
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230669-44957817.vcf.gz,2230669-44957817,MAB_BRASSK,2230669,MAB_BRASSK_2230669
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230675-44957818.vcf.gz,2230675-44957818,MAB_BRASSK,2230675,MAB_BRASSK_2230675
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230676-44957819.vcf.gz,2230676-44957819,MAB_BRASSK,2230676,MAB_BRASSK_2230676
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230681-44957820.vcf.gz,2230681-44957820,MAB_BRASSK,2230681,MAB_BRASSK_2230681
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230685-44957822.vcf.gz,2230685-44957822,MAB_BRASSK,2230685,MAB_BRASSK_2230685
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230687-44957823.vcf.gz,2230687-44957823,MAB_BRASSK,2230687,MAB_BRASSK_2230687
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230690-44957824.vcf.gz,2230690-44957824,MAB_BRASSK,2230690,MAB_BRASSK_2230690
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230692-44957825.vcf.gz,2230692-44957825,MAB_BRASSK,2230692,MAB_BRASSK_2230692
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230693-44957826.vcf.gz,2230693-44957826,MAB_BRASSK,2230693,MAB_BRASSK_2230693
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230696-44957827.vcf.gz,2230696-44957827,MAB_BRASSK,2230696,MAB_BRASSK_2230696
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2230721-44957835.vcf.gz,2230721-44957835,MAB_BRASSK,2230721,MAB_BRASSK_2230721
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240501-51735381.vcf.gz,2240501-51735381,MAB_BRASSK,2240501,MAB_BRASSK_2240501
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240503-51735382.vcf.gz,2240503-51735382,MAB_BRASSK,2240503,MAB_BRASSK_2240503
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240504-51735492.vcf.gz,2240504-51735492,MAB_BRASSK,2240504,MAB_BRASSK_2240504
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240505-51735493.vcf.gz,2240505-51735493,MAB_BRASSK,2240505,MAB_BRASSK_2240505
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240506-51735494.vcf.gz,2240506-51735494,MAB_BRASSK,2240506,MAB_BRASSK_2240506
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240508-51735495.vcf.gz,2240508-51735495,MAB_BRASSK,2240508,MAB_BRASSK_2240508
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240509-51735496.vcf.gz,2240509-51735496,MAB_BRASSK,2240509,MAB_BRASSK_2240509
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240601-51735383.vcf.gz,2240601-51735383,MAB_BRASSK,2240601,MAB_BRASSK_2240601
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240602-51735384.vcf.gz,2240602-51735384,MAB_BRASSK,2240602,MAB_BRASSK_2240602
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240603-51735385.vcf.gz,2240603-51735385,MAB_BRASSK,2240603,MAB_BRASSK_2240603
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240604-51735386.vcf.gz,2240604-51735386,MAB_BRASSK,2240604,MAB_BRASSK_2240604
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240605-51735387.vcf.gz,2240605-51735387,MAB_BRASSK,2240605,MAB_BRASSK_2240605
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240606-51735388.vcf.gz,2240606-51735388,MAB_BRASSK,2240606,MAB_BRASSK_2240606
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240607-51735389.vcf.gz,2240607-51735389,MAB_BRASSK,2240607,MAB_BRASSK_2240607
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240608-51735390.vcf.gz,2240608-51735390,MAB_BRASSK,2240608,MAB_BRASSK_2240608
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240609-51735391.vcf.gz,2240609-51735391,MAB_BRASSK,2240609,MAB_BRASSK_2240609
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240610-51735392.vcf.gz,2240610-51735392,MAB_BRASSK,2240610,MAB_BRASSK_2240610
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240611-51735393.vcf.gz,2240611-51735393,MAB_BRASSK,2240611,MAB_BRASSK_2240611
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240612-51735394.vcf.gz,2240612-51735394,MAB_BRASSK,2240612,MAB_BRASSK_2240612
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240615-51735395.vcf.gz,2240615-51735395,MAB_BRASSK,2240615,MAB_BRASSK_2240615
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240616-51735396.vcf.gz,2240616-51735396,MAB_BRASSK,2240616,MAB_BRASSK_2240616
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240617-51735397.vcf.gz,2240617-51735397,MAB_BRASSK,2240617,MAB_BRASSK_2240617
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240618-51735398.vcf.gz,2240618-51735398,MAB_BRASSK,2240618,MAB_BRASSK_2240618
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240619-51735399.vcf.gz,2240619-51735399,MAB_BRASSK,2240619,MAB_BRASSK_2240619
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240620-51735400.vcf.gz,2240620-51735400,MAB_BRASSK,2240620,MAB_BRASSK_2240620
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240621-51735401.vcf.gz,2240621-51735401,MAB_BRASSK,2240621,MAB_BRASSK_2240621
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240622-51735402.vcf.gz,2240622-51735402,MAB_BRASSK,2240622,MAB_BRASSK_2240622
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240623-51735403.vcf.gz,2240623-51735403,MAB_BRASSK,2240623,MAB_BRASSK_2240623
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240624-51735404.vcf.gz,2240624-51735404,MAB_BRASSK,2240624,MAB_BRASSK_2240624
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240625-51735405.vcf.gz,2240625-51735405,MAB_BRASSK,2240625,MAB_BRASSK_2240625
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240626-51735406.vcf.gz,2240626-51735406,MAB_BRASSK,2240626,MAB_BRASSK_2240626
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240628-51735407.vcf.gz,2240628-51735407,MAB_BRASSK,2240628,MAB_BRASSK_2240628
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240629-51735408.vcf.gz,2240629-51735408,MAB_BRASSK,2240629,MAB_BRASSK_2240629
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240630-51735409.vcf.gz,2240630-51735409,MAB_BRASSK,2240630,MAB_BRASSK_2240630
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240631-51735410.vcf.gz,2240631-51735410,MAB_BRASSK,2240631,MAB_BRASSK_2240631
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240632-51735411.vcf.gz,2240632-51735411,MAB_BRASSK,2240632,MAB_BRASSK_2240632
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240633-51735412.vcf.gz,2240633-51735412,MAB_BRASSK,2240633,MAB_BRASSK_2240633
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240634-51735413.vcf.gz,2240634-51735413,MAB_BRASSK,2240634,MAB_BRASSK_2240634
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240635-51735414.vcf.gz,2240635-51735414,MAB_BRASSK,2240635,MAB_BRASSK_2240635
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240636-51735415.vcf.gz,2240636-51735415,MAB_BRASSK,2240636,MAB_BRASSK_2240636
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240637-51735416.vcf.gz,2240637-51735416,MAB_BRASSK,2240637,MAB_BRASSK_2240637
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240638-51735417.vcf.gz,2240638-51735417,MAB_BRASSK,2240638,MAB_BRASSK_2240638
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240639-51735418.vcf.gz,2240639-51735418,MAB_BRASSK,2240639,MAB_BRASSK_2240639
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240640-51735419.vcf.gz,2240640-51735419,MAB_BRASSK,2240640,MAB_BRASSK_2240640
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240641-51735420.vcf.gz,2240641-51735420,MAB_BRASSK,2240641,MAB_BRASSK_2240641
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240642-51735421.vcf.gz,2240642-51735421,MAB_BRASSK,2240642,MAB_BRASSK_2240642
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240643-51735422.vcf.gz,2240643-51735422,MAB_BRASSK,2240643,MAB_BRASSK_2240643
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240644-51735423.vcf.gz,2240644-51735423,MAB_BRASSK,2240644,MAB_BRASSK_2240644
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240645-51735424.vcf.gz,2240645-51735424,MAB_BRASSK,2240645,MAB_BRASSK_2240645
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240646-51735425.vcf.gz,2240646-51735425,MAB_BRASSK,2240646,MAB_BRASSK_2240646
/blue/mateescu/gzayas97/For_UF/Skim_Seq/data/UF_SkimSeek/VCF//2240647-51735426.vcf.gz,2240647-51735426,MAB_BRASSK,2240647,MAB_BRASSK_2240647
